Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Friday, May 5",SDP,Home,LAD,W,5.0,2.0,9.0,18-15,3.0,1.0,Darvish,Kershaw,Hader,2.6166666666666667,N,45116.0,1.16,2,,16.1,62.0,240.26252469999997,0.0,,11.2,0.1111111111111111
"Saturday, May 6",SDP,Home,LAD,L,1.0,2.0,9.0,18-16,3.0,2.0,May,Snell,Phillips,2.6166666666666667,N,42402.0,1.25,-1,,17.2,63.0,300.2625247,0.0,,13.0,0.1111111111111111
"Sunday, May 7",SDP,Home,LAD,L,2.0,5.0,10.0,18-17,3.0,3.0,Ferguson,Honeywell,Phillips,3.2,D,43994.0,1.17,-2,,16.1,67.0,340.2625247,0.0,,11.2,0.07407407407407407
"Tuesday, May 9",SDP,@,MIN,W,6.0,1.0,9.0,19-17,3.0,2.5,Wacha,Jax,None,2.6833333333333336,N,16882.0,.99,1,,17.8,75.0,29.496054209999997,0.0,,20.5,0.1111111111111111
"Wednesday, May 10",SDP,@,MIN,L-wo,3.0,4.0,11.0,19-18,3.0,3.5,Jax,Tapia,None,2.85,N,18467.0,1.04,-1,,16.7,86.0,249.49605421,0.4,,9.4,0.2962962962962963
"Thursday, May 11",SDP,@,MIN,L,3.0,5.0,9.0,19-19,3.0,4.0,Pagán,Honeywell,López,2.5666666666666664,D,23365.0,1.03,-2,,21.1,51.0,29.496054209999997,0.0,,5.4,0.1111111111111111
"Friday, May 12",SDP,@,LAD,L,2.0,4.0,9.0,19-20,3.0,5.0,Ferguson,Hill,Phillips,2.45,N,49399.0,1.11,-3,,16.1,72.0,214.5154598,0.0,,7.6,0.037037037037037035
"Saturday, May 13",SDP,@,LAD,L,2.0,4.0,9.0,19-21,3.0,6.0,Urías,Musgrove,Ferguson,2.4333333333333336,D,51334.0,1.04,-4,,16.7,78.0,333.5154598,0.0,,0.0,0.037037037037037035
"Sunday, May 14",SDP,@,LAD,L,0.0,4.0,9.0,19-22,3.0,7.0,Gonsolin,Weathers,None,2.2333333333333334,D,46201.0,1.00,-5,,16.7,80.0,333.5154598,0.0,,0.0,0.037037037037037035
"Monday, May 15",SDP,Home,KCR,W,4.0,0.0,9.0,20-22,3.0,7.0,Wacha,Keller,None,2.6,N,43828.0,.77,1,,16.1,81.0,150.26252469999997,0.0,,11.2,0.1111111111111111
"Tuesday, May 16",SDP,Home,KCR,L,4.0,5.0,9.0,20-23,3.0,7.0,Singer,Lugo,Barlow,2.5,N,36060.0,.81,-1,,16.7,78.0,290.2625247,0.0,,9.4,0.1111111111111111
"Wednesday, May 17",SDP,Home,KCR,L,3.0,4.0,9.0,20-24,4.0,8.0,Taylor,Darvish,Barlow,3.0833333333333335,D,32416.0,.79,-2,,15.6,83.0,300.2625247,0.0,,11.2,0.07407407407407407
"Friday, May 19",SDP,Home,BOS,L,1.0,6.0,9.0,20-25,4.0,8.5,Paxton,Snell,Winckowski,2.4166666666666665,N,41530.0,.68,-3,,16.7,75.0,230.26252469999997,0.0,,11.2,0.1111111111111111
"Saturday, May 20",SDP,Home,BOS,L,2.0,4.0,9.0,20-26,4.0,8.5,Sale,Musgrove,Jansen,2.85,N,40215.0,.63,-4,,17.2,75.0,220.26252469999997,0.0,,7.6,0.1111111111111111
"Sunday, May 21",SDP,Home,BOS,W,7.0,0.0,9.0,21-26,4.0,7.5,Wacha,Kluber,None,2.6333333333333333,D,42825.0,.60,1,,17.2,78.0,280.2625247,0.0,,7.6,0.1111111111111111
"Tuesday, May 23",SDP,@,WSN,W,7.0,4.0,9.0,22-26,4.0,8.0,Darvish,Ramírez,Hader,3.0833333333333335,N,21438.0,.66,2,,20.6,55.0,111.05180647,0.0,,18.4,0.1111111111111111
"Wednesday, May 24",SDP,@,WSN,L,3.0,5.0,9.0,22-27,4.0,8.0,Williams,Weathers,Finnegan,2.4166666666666665,N,20388.0,.71,-1,,17.8,54.0,31.05180647,0.0,,9.4,0.1111111111111111
"Thursday, May 25",SDP,@,WSN,W,8.0,6.0,9.0,23-27,4.0,7.5,Carlton,Harvey,Hader,3.3166666666666664,D,17524.0,.67,1,,20.6,61.0,181.05180647,0.0,,7.6,0.07407407407407407
"Friday, May 26",SDP,@,NYY,W,5.0,1.0,9.0,24-27,4.0,6.5,Musgrove,Vásquez,None,2.7666666666666666,N,46724.0,.74,2,,16.7,43.0,344.38233316000003,0.0,,11.2,0.1111111111111111
"Saturday, May 27",SDP,@,NYY,L-wo,2.0,3.0,10.0,24-28,4.0,7.5,Holmes,Martinez,None,2.533333333333333,D,46963.0,.76,-1,,17.2,48.0,284.38233316000003,0.0,,0.0,0.037037037037037035
"Sunday, May 28",SDP,@,NYY,L,7.0,10.0,9.0,24-29,4.0,7.5,Cole,Darvish,None,2.7,D,47295.0,.71,-2,,16.7,44.0,154.38233316,0.0,,7.6,0.1111111111111111
"Tuesday, May 30",SDP,@,MIA,W,9.0,4.0,9.0,25-29,4.0,8.0,Martinez,Floro,None,3.35,N,11930.0,.70,1,,28.3,72.0,301.8678115,0.0,,16.6,0.1111111111111111
"Wednesday, May 31",SDP,@,MIA,L-wo,1.0,2.0,9.0,25-30,4.0,8.0,Okert,Hader,None,2.4,N,11773.0,.78,-1,,24.4,88.0,312.8678115,1.3,,5.4,0.25925925925925924
"Thursday, Jun 1",SDP,@,MIA,W,10.0,1.0,9.0,26-30,4.0,7.5,Musgrove,Luzardo,None,2.45,D,8405.0,.70,1,,26.1,79.0,241.8678115,0.0,,5.4,0.25925925925925924
"Friday, Jun 2",SDP,Home,CHC,L,1.0,2.0,9.0,26-31,4.0,8.5,Taillon,Wacha,Leiter,2.7333333333333334,N,43593.0,.73,-1,,16.7,78.0,310.2625247,0.0,,9.4,0.1111111111111111
"Saturday, Jun 3",SDP,Home,CHC,W,6.0,0.0,9.0,27-31,4.0,7.5,Darvish,Smyly,None,2.533333333333333,N,42655.0,.65,1,,17.2,75.0,300.2625247,0.0,,11.2,0.1111111111111111
"Sunday, Jun 4",SDP,Home,CHC,L,1.0,7.0,9.0,27-32,4.0,7.5,Stroman,Weathers,None,2.5,D,44811.0,.74,-1,,17.8,73.0,300.2625247,0.0,,11.2,0.1111111111111111
"Monday, Jun 5",SDP,Home,CHC,W,5.0,0.0,9.0,28-32,4.0,7.0,Snell,Hendricks,None,2.4833333333333334,N,43629.0,.68,1,,17.2,70.0,270.2625247,0.0,,9.4,0.1111111111111111
