Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Friday, Jul 7",ATL,@,TBR,W,2.0,1.0,9.0,59-28,1.0,up 9.5,Morton,Glasnow,Iglesias,2.3166666666666664,N,25025.0,.50,2,,30.0,75.0,241.0,0.0,,5.4,0.1111111111111111
"Saturday, Jul 8",ATL,@,TBR,W,6.0,1.0,9.0,60-28,1.0,up 9.5,Strider,Bradley,None,2.7666666666666666,N,25025.0,.44,3,,30.0,80.0,271.0,0.0,,9.4,0.1111111111111111
"Sunday, Jul 9",ATL,@,TBR,L,4.0,10.0,9.0,60-29,1.0,up 8.5,Eflin,Elder,None,2.4833333333333334,D,25025.0,.40,-1,,28.9,80.0,191.0,0.0,,11.2,0.1111111111111111
"Friday, Jul 14",ATL,Home,CHW,W,9.0,0.0,9.0,61-29,1.0,up 9.5,Morton,Kopech,None,2.533333333333333,N,42782.0,.43,1,,26.7,74.0,52.35312999999999,0.0,,7.6,0.1111111111111111
"Saturday, Jul 15",ATL,Home,CHW,L,5.0,6.0,9.0,61-30,1.0,up 9.5,Lynn,Strider,Graveman,2.7333333333333334,N,43344.0,.33,-1,,27.8,77.0,352.35312999999996,0.0,,9.4,0.1111111111111111
"Sunday, Jul 16",ATL,Home,CHW,L,1.0,8.0,9.0,61-31,1.0,up 9.5,Cease,Allard,None,2.7333333333333334,D,40174.0,.44,-2,,28.3,68.0,132.35313,0.0,,9.4,0.07407407407407407
"Tuesday, Jul 18",ATL,Home,ARI,L,13.0,16.0,9.0,61-32,1.0,up 9.5,Castro,Iglesias,Ginkel,3.0833333333333335,N,41100.0,.46,-3,,22.8,84.0,202.35313,0.0,,0.0,0.18518518518518517
"Wednesday, Jul 19",ATL,Home,ARI,L,3.0,5.0,9.0,61-33,1.0,up 9.5,Nelson,Morton,Ginkel,2.4333333333333336,N,41992.0,.54,-4,,28.3,70.0,52.35312999999999,0.0,,9.4,0.1111111111111111
"Thursday, Jul 20",ATL,Home,ARI,W,7.0,5.0,9.0,62-33,1.0,up10.5,Yates,Castro,Iglesias,2.4833333333333334,D,38791.0,.57,1,,25.0,85.0,202.35313,0.0,,0.0,0.1111111111111111
"Friday, Jul 21",ATL,@,MIL,W,6.0,4.0,9.0,63-33,1.0,up11.5,Soroka,Peralta,Yates,2.533333333333333,N,37698.0,.54,2,,21.7,71.0,241.1462953,0.0,,18.4,0.1111111111111111
"Saturday, Jul 22",ATL,@,MIL,L,3.0,4.0,9.0,63-34,1.0,up11.5,Payamps,Jiménez,Williams,2.533333333333333,N,39707.0,.46,-1,,22.8,50.0,91.14629529999999,0.0,,5.4,0.07407407407407407
"Sunday, Jul 23",ATL,@,MIL,W,4.0,2.0,9.0,64-34,1.0,up11.5,Hernández,Peguero,Iglesias,2.5833333333333335,D,38605.0,.49,1,,20.0,78.0,91.14629529999999,0.0,,13.0,0.1111111111111111
"Tuesday, Jul 25",ATL,@,BOS,L,1.0,7.0,9.0,64-35,1.0,up11.0,Pivetta,Morton,None,2.9,N,36663.0,.32,-1,,24.4,69.0,155.82575904,0.0,,16.6,0.07407407407407407
"Wednesday, Jul 26",ATL,@,BOS,L,3.0,5.0,9.0,64-36,1.0,up10.0,Jacques,Johnson,Jansen,2.4833333333333334,N,37457.0,.42,-2,,21.7,79.0,205.82575904,0.0,,9.4,0.1111111111111111
"Friday, Jul 28",ATL,Home,MIL,W,10.0,7.0,9.0,65-36,1.0,up10.0,McHugh,Houser,Iglesias,2.9166666666666665,N,42502.0,.57,1,,28.3,63.0,202.35313,0.0,,0.0,0.07407407407407407
"Saturday, Jul 29",ATL,Home,MIL,W,11.0,5.0,9.0,66-36,1.0,up11.0,Elder,Teheran,None,2.6,N,43276.0,.44,2,,25.0,90.0,262.35312999999996,0.0,,5.4,0.1111111111111111
"Sunday, Jul 30",ATL,Home,MIL,W,8.0,6.0,9.0,67-36,1.0,up11.5,Yates,Payamps,Iglesias,2.5,D,40262.0,.36,3,,28.3,74.0,202.35313,0.0,,0.0,0.1111111111111111
"Monday, Jul 31",ATL,Home,LAA,L,1.0,4.0,9.0,67-37,1.0,up11.0,Silseth,Morton,López,2.6,N,41173.0,.29,-1,,27.8,67.0,202.35313,0.0,,0.0,0.1111111111111111
"Tuesday, Aug 1",ATL,Home,LAA,W,5.0,1.0,9.0,68-37,1.0,up11.0,Strider,Sandoval,None,2.5,N,41777.0,.35,1,,26.7,54.0,202.35313,0.0,,0.0,0.1111111111111111
"Wednesday, Aug 2",ATL,Home,LAA,W,12.0,5.0,9.0,69-37,1.0,up12.0,Chirinos,Giolito,None,2.65,D,36495.0,.28,2,,26.7,45.0,202.35313,0.0,,0.0,0.1111111111111111
"Friday, Aug 4",ATL,@,CHC,W,8.0,0.0,9.0,70-37,1.0,up12.5,Fried,Hendricks,None,2.15,D,36225.0,.25,3,,26.7,62.0,252.38427116,0.0,,9.4,0.1111111111111111
"Saturday, Aug 5",ATL,@,CHC,L,6.0,8.0,9.0,70-38,1.0,up11.5,Fulmer,Elder,None,3.1666666666666665,D,40201.0,.17,-1,,23.3,74.0,2.3842711599999973,0.0,,13.0,0.1111111111111111
"Sunday, Aug 6",ATL,@,CHC,L,4.0,6.0,9.0,70-39,1.0,up10.5,Steele,Morton,Alzolay,2.8666666666666667,D,39015.0,.19,-2,,21.1,82.0,42.38427116,0.0,,24.1,0.25925925925925924
"Monday, Aug 7",ATL,@,PIT,L,6.0,7.0,9.0,70-40,1.0,up10.0,Mlodzinski,Strider,Bednar,2.85,N,14627.0,.25,-3,,23.9,82.0,53.4235757,0.0,,11.2,0.25925925925925924
"Tuesday, Aug 8",ATL,@,PIT,W,8.0,6.0,9.0,71-40,1.0,up10.5,Yates,Bednar,Iglesias,2.966666666666667,N,15583.0,.31,1,,20.0,84.0,163.42357570000001,0.3,,20.5,0.25925925925925924
"Wednesday, Aug 9",ATL,@,PIT,W,6.0,5.0,9.0,72-40,1.0,up10.5,Johnson,Mlodzinski,Iglesias,3.25,N,17639.0,.23,2,,20.6,70.0,133.42357570000001,0.0,,5.4,0.07407407407407407
"Thursday, Aug 10",ATL,@,PIT,L,5.0,7.0,9.0,72-41,1.0,up 9.5,Hatch,Elder,Holderman,2.7666666666666666,D,16550.0,.23,-1,,23.3,67.0,103.4235757,0.0,,9.4,0.14814814814814814
"Friday, Aug 11",ATL,@,NYM,W,7.0,0.0,9.0,73-41,1.0,up 9.5,Morton,Megill,None,2.9166666666666665,N,37339.0,.27,1,,22.0,96.0,246.00885818,0.0,,7.6,0.037037037037037035
"Sunday, Aug 13",ATL,@,NYM,L,6.0,7.0,9.0,75-42,1.0,up11.0,Senga,Chirinos,Ottavino,3.05,N,30338.0,.15,-1,,25.0,74.0,256.00885818,0.0,,5.4,0.1111111111111111
"Monday, Aug 14",ATL,Home,NYY,W,11.0,3.0,9.0,76-42,1.0,up11.5,Fried,Schmidt,None,2.8333333333333335,N,42717.0,.19,1,,25.0,85.0,202.35313,0.0,,5.4,0.037037037037037035
"Tuesday, Aug 15",ATL,Home,NYY,W,5.0,0.0,9.0,77-42,1.0,up12.5,Elder,Severino,None,2.3,N,40454.0,.15,2,,26.1,72.0,52.35312999999999,0.0,,9.4,0.07407407407407407
"Wednesday, Aug 16",ATL,Home,NYY,W,2.0,0.0,9.0,78-42,1.0,up12.5,Morton,Vásquez,Iglesias,2.1333333333333333,N,40743.0,.12,3,,23.9,71.0,202.35313,0.0,,0.0,0.1111111111111111
"Friday, Aug 18",ATL,Home,SFG,W,4.0,0.0,9.0,79-42,1.0,up13.5,Strider,Cobb,None,2.533333333333333,N,40688.0,.10,4,,25.0,62.0,72.35313,0.0,,5.4,0.07407407407407407
"Saturday, Aug 19",ATL,Home,SFG,W,6.0,5.0,9.0,80-42,1.0,up13.5,Yates,Rogers,Iglesias,2.4166666666666665,N,42744.0,.09,5,,24.4,79.0,202.35313,0.0,,0.0,0.037037037037037035
