Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Friday, Aug 4",BOS,Home,TOR,L,3.0,7.0,9.0,57-52,4.0,10.5,Manoah,Paxton,Hicks,2.5166666666666666,N,36376.0,1.08,-2,,20.0,65.0,165.82575904,0.0,,20.5,0.1111111111111111
"Saturday, Aug 5",BOS,Home,TOR,L,4.0,5.0,9.0,57-53,5.0,11.5,Berríos,Bernardino,Swanson,2.783333333333333,D,36732.0,.95,-3,,22.8,73.0,175.82575904,0.0,,18.4,0.25925925925925924
"Sunday, Aug 6",BOS,Home,TOR,L,1.0,13.0,9.0,57-54,5.0,12.5,Bassitt,Murphy,None,2.8,D,36162.0,.82,-4,,19.4,87.0,325.82575904,0.0,,7.6,0.1111111111111111
"Monday, Aug 7",BOS,Home,KCR,W-wo,6.0,2.0,9.0,58-54,4.0,12.0,Jansen,Hernández,None,2.6833333333333336,N,32732.0,.51,1,,23.3,62.0,165.82575904,0.0,,13.0,0.1111111111111111
"Tuesday, Aug 8",BOS,Home,KCR,L,3.0,9.0,9.0,58-55,5.0,12.0,Singer,Crawford,None,2.783333333333333,N,30997.0,.59,-1,,19.4,87.0,75.82575904000001,0.0,,7.6,0.14814814814814814
"Wednesday, Aug 9",BOS,Home,KCR,W,4.0,3.0,9.0,59-55,4.0,11.0,Pivetta,Lyles,Jansen,2.4,N,35495.0,.48,1,,23.3,74.0,225.82575904,0.0,,22.3,0.1111111111111111
"Thursday, Aug 10",BOS,Home,KCR,W,2.0,0.0,9.0,60-55,4.0,11.0,Paxton,Marsh,Jansen,2.7333333333333334,N,31952.0,.52,2,,25.0,58.0,225.82575904,0.0,,20.5,0.07407407407407407
"Friday, Aug 11",BOS,Home,DET,W,5.0,2.0,9.0,61-55,4.0,10.0,Barraclough,Skubal,Murphy,2.5833333333333335,N,32647.0,.59,3,,22.2,87.0,165.82575904,0.5,,20.5,0.25925925925925924
"Saturday, Aug 12",BOS,Home,DET,L,2.0,6.0,9.0,61-56,4.0,11.0,Manning,Bello,Foley,3.05,D,35927.0,.66,-1,,23.3,52.0,245.82575904,0.0,,18.4,0.07407407407407407
"Sunday, Aug 13",BOS,Home,DET,W,6.0,3.0,9.0,62-56,4.0,11.0,Whitlock,Rodríguez,Jansen,2.5,D,35145.0,.59,1,,22.8,79.0,145.82575904,0.0,,14.8,0.1111111111111111
"Tuesday, Aug 15",BOS,@,WSN,W,5.0,4.0,9.0,63-56,4.0,10.5,Schreiber,Gray,Jansen,2.95,N,23516.0,.67,2,,26.1,90.0,151.05180647,0.0,,14.8,0.25925925925925924
"Wednesday, Aug 16",BOS,@,WSN,L,2.0,6.0,9.0,63-57,4.0,10.5,Ferrer,Whitlock,None,2.533333333333333,N,26507.0,.74,-1,,25.6,79.0,281.05180647,0.0,,5.4,0.6666666666666666
"Thursday, Aug 17",BOS,@,WSN,L,7.0,10.0,9.0,63-58,4.0,11.0,Corbin,Sale,Finnegan,2.8333333333333335,D,25445.0,.66,-2,,25.6,67.0,131.05180647,0.0,,7.6,0.07407407407407407
"Friday, Aug 18",BOS,@,NYY,W,8.0,3.0,9.0,64-58,4.0,11.0,Bello,Brito,None,2.7666666666666666,N,44566.0,.60,1,,23.3,88.0,24.38233316,0.0,,7.6,0.07407407407407407
"Saturday, Aug 19",BOS,@,NYY,W,8.0,1.0,9.0,65-58,4.0,11.0,Crawford,Cole,None,2.6333333333333333,D,42599.0,.68,2,,23.3,50.0,184.38233316,0.0,,16.6,0.037037037037037035
