Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Monday, May 8",SFG,Home,WSN,L,1.0,5.0,9.0,15-19,4.0,5.0,Irvin,DeSclafani,None,2.2333333333333334,N,20502.0,.82,-2,,12.8,72.0,194.8480534,0.0,,18.4,0.07407407407407407
"Tuesday, May 9",SFG,Home,WSN,W,4.0,1.0,9.0,16-19,4.0,5.0,Webb,Corbin,Doval,2.3666666666666667,N,22028.0,.71,1,,13.9,64.0,184.8480534,0.0,,24.1,0.07407407407407407
"Wednesday, May 10",SFG,Home,WSN,L,6.0,11.0,9.0,16-20,4.0,6.0,Gray,Manaea,None,2.4833333333333334,D,21283.0,.79,-1,,14.4,70.0,184.8480534,0.0,,31.7,0.07407407407407407
"Thursday, May 11",SFG,@,ARI,W,6.0,2.0,9.0,17-20,4.0,5.5,Cobb,Henry,None,2.75,N,15582.0,.78,1,,23.9,16.0,250.25083210000003,0.0,,7.6,0.07407407407407407
"Friday, May 12",SFG,@,ARI,L,5.0,7.0,9.0,17-21,4.0,6.5,Misiewicz,Junis,Castro,2.9333333333333336,N,19266.0,.88,-1,,28.9,12.0,260.2508321,0.0,,11.2,0.07407407407407407
"Saturday, May 13",SFG,@,ARI,L,2.0,7.0,9.0,17-22,4.0,7.5,Gallen,DeSclafani,None,2.5666666666666664,N,25147.0,.79,-2,,32.2,11.0,250.25083210000003,0.0,,11.2,0.07407407407407407
"Sunday, May 14",SFG,@,ARI,L-wo,1.0,2.0,9.0,17-23,4.0,8.5,Castro,Rogers,None,2.4,D,26267.0,.74,-3,,33.3,9.0,260.2508321,0.0,,11.2,0.07407407407407407
"Monday, May 15",SFG,Home,PHI,W,6.0,3.0,9.0,18-23,4.0,8.5,Alexander,Falter,Doval,2.55,N,23819.0,.65,1,,16.1,75.0,234.8480534,0.0,,20.5,0.07407407407407407
"Tuesday, May 16",SFG,Home,PHI,W,4.0,3.0,9.0,19-23,4.0,7.5,Rogers,Wheeler,Doval,2.7,N,24304.0,.67,2,,14.4,81.0,204.8480534,0.0,,22.3,0.07407407407407407
"Wednesday, May 17",SFG,Home,PHI,W,7.0,4.0,9.0,20-23,3.0,7.5,Brebbia,Soto,Doval,2.9166666666666665,D,25303.0,.76,3,,15.0,81.0,204.8480534,0.0,,27.7,0.07407407407407407
"Friday, May 19",SFG,Home,MIA,W,4.0,3.0,9.0,21-23,3.0,7.0,Alexander,Alcántara,Rogers,2.4,N,30673.0,.83,4,,14.4,78.0,184.8480534,0.0,,18.4,0.07407407407407407
"Saturday, May 20",SFG,Home,MIA,L,0.0,1.0,9.0,21-24,3.0,7.0,Chargois,Rogers,Floro,2.2666666666666666,D,31993.0,.88,-1,,15.0,75.0,184.8480534,0.0,,25.9,0.07407407407407407
"Sunday, May 21",SFG,Home,MIA,W,7.0,5.0,9.0,22-24,3.0,6.0,Walker,Luzardo,Doval,2.4,D,28936.0,.83,1,,13.3,84.0,174.8480534,0.0,,24.1,0.07407407407407407
"Monday, May 22",SFG,@,MIN,W,4.0,1.0,9.0,23-24,3.0,6.0,Manaea,Ober,Alexander,2.65,N,16627.0,.84,2,,19.4,44.0,29.496054209999997,0.0,,5.4,0.037037037037037035
"Tuesday, May 23",SFG,@,MIN,W,4.0,3.0,9.0,24-24,3.0,6.0,Cobb,López,Doval,2.6666666666666665,N,20790.0,.87,3,,22.2,40.0,269.49605421,0.0,,0.0,0.037037037037037035
"Wednesday, May 24",SFG,@,MIN,L,1.0,7.0,9.0,24-25,3.0,6.0,Ryan,DeSclafani,None,2.8666666666666667,D,23464.0,.90,-1,,18.9,56.0,269.49605421,0.0,,0.0,0.037037037037037035
"Thursday, May 25",SFG,@,MIL,W,5.0,0.0,9.0,25-25,3.0,5.5,Junis,Teheran,None,2.7666666666666666,N,24536.0,.97,1,,10.6,59.0,241.1462953,0.0,,31.7,0.1111111111111111
"Friday, May 26",SFG,@,MIL,W,15.0,1.0,9.0,26-25,3.0,4.5,Wood,Peralta,Beck,2.7,N,30347.0,1.00,2,,7.8,65.0,221.1462953,0.0,,5.4,0.07407407407407407
"Saturday, May 27",SFG,@,MIL,W,3.0,1.0,9.0,27-25,3.0,4.5,Webb,Strzelecki,Doval,2.55,D,39269.0,1.07,3,,12.8,22.0,231.1462953,0.0,,0.0,0.07407407407407407
"Sunday, May 28",SFG,@,MIL,L,5.0,7.0,9.0,27-26,3.0,4.5,Rea,Cobb,Williams,2.783333333333333,D,34581.0,1.11,-1,,12.2,53.0,291.1462953,0.0,,9.4,0.1111111111111111
"Monday, May 29",SFG,Home,PIT,W,14.0,4.0,9.0,28-26,3.0,4.5,DeSclafani,Hill,None,2.3333333333333335,D,39323.0,1.08,1,,13.3,77.0,194.8480534,0.0,,18.4,0.1111111111111111
