Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Monday, Apr 10",NYM,Home,SDP,W,5.0,0.0,9.0,6-5,2.0,1.0,Scherzer,Darvish,None,2.6333333333333333,N,30244.0,1.02,1,,4.6,87.0,157.00885818,0.0,,11.9,0.037037037037037035
"Tuesday, Apr 11",NYM,Home,SDP,L,2.0,4.0,9.0,6-6,2.0,2.0,Weathers,Peterson,Hader,2.85,N,30769.0,1.04,-1,,12.8,47.0,256.00885818,0.0,,7.6,0.037037037037037035
"Wednesday, Apr 12",NYM,Home,SDP,W,5.0,2.0,9.0,7-6,2.0,2.0,Megill,Snell,Ottavino,2.85,D,34876.0,.97,1,,17.8,35.0,266.00885818,0.0,,27.7,0.1111111111111111
"Friday, Apr 14",NYM,@,OAK,W,17.0,6.0,9.0,8-6,2.0,2.0,Santana,Kaprielian,None,3.4833333333333334,N,11102.0,1.01,2,,11.1,69.0,205.48883674,0.0,,18.4,0.07407407407407407
"Saturday, Apr 15",NYM,@,OAK,W,3.0,2.0,9.0,9-6,2.0,2.0,Smith,Fujinami,Robertson,2.7666666666666666,D,12967.0,1.04,3,,12.2,69.0,225.48883674,0.0,,22.3,0.07407407407407407
"Sunday, Apr 16",NYM,@,OAK,W,4.0,3.0,10.0,10-6,2.0,2.0,Yacabonis,Moll,Robertson,3.05,D,17645.0,1.06,4,,10.6,71.0,215.48883674,0.0,,16.6,0.07407407407407407
"Monday, Apr 17",NYM,@,LAD,W,8.0,6.0,9.0,11-6,2.0,2.0,Peterson,Vesia,Ottavino,2.8333333333333335,N,50313.0,1.17,5,,13.9,81.0,233.5154598,0.0,,5.4,0.037037037037037035
"Tuesday, Apr 18",NYM,@,LAD,L,0.0,5.0,9.0,11-7,2.0,3.0,Kershaw,Megill,None,2.55,N,46884.0,1.18,-1,,14.4,75.0,333.5154598,0.0,,0.0,0.037037037037037035
"Wednesday, Apr 19",NYM,@,LAD,W,5.0,3.0,9.0,12-7,2.0,2.0,Yacabonis,Syndergaard,Ottavino,2.85,D,43990.0,1.10,1,,14.4,67.0,333.5154598,0.0,,0.0,0.07407407407407407
"Thursday, Apr 20",NYM,@,SFG,W,9.0,4.0,9.0,13-7,2.0,1.5,Senga,Manaea,None,2.5666666666666664,N,24452.0,1.16,2,,12.8,59.0,214.8480534,0.0,,20.5,0.07407407407407407
"Friday, Apr 21",NYM,@,SFG,W,7.0,0.0,9.0,14-7,2.0,0.5,Lucchesi,DeSclafani,None,2.25,N,27551.0,1.14,3,,14.4,57.0,194.8480534,0.0,,16.6,0.07407407407407407
"Saturday, Apr 22",NYM,@,SFG,L,4.0,7.0,9.0,14-8,2.0,0.5,Webb,Peterson,None,2.5833333333333335,D,29912.0,1.16,-1,,15.6,72.0,194.8480534,0.0,,16.6,0.07407407407407407
"Sunday, Apr 23",NYM,@,SFG,L,4.0,5.0,9.0,14-9,2.0,0.5,Alexander,Smith,Doval,2.6166666666666667,D,27721.0,1.16,-2,,15.0,69.0,194.8480534,0.0,,16.6,0.1111111111111111
"Tuesday, Apr 25",NYM,Home,WSN,L,0.0,5.0,9.0,14-10,2.0,2.0,Gray,Buttó,Thompson,2.55,N,20507.0,1.16,-3,,12.8,37.0,246.00885818,0.0,,7.6,0.1111111111111111
"Wednesday, Apr 26",NYM,Home,WSN,L,1.0,4.0,9.0,14-11,2.0,3.0,Gore,Senga,Finnegan,2.8833333333333333,N,20191.0,1.19,-4,,12.2,38.0,346.00885818,0.0,,0.0,0.07407407407407407
"Thursday, Apr 27",NYM,Home,WSN,W,9.0,8.0,9.0,15-11,2.0,2.0,Robertson,Thompson,None,2.783333333333333,N,20726.0,1.16,1,,11.1,80.0,126.00885818,0.0,,7.6,0.1111111111111111
"Friday, Apr 28",NYM,Home,ATL,L,0.0,4.0,5.0,15-12,2.0,3.0,Fried,Peterson,None,1.3833333333333333,N,29240.0,1.34,-1,,11.1,77.0,126.00885818,0.0,,9.4,0.1111111111111111
"Thursday, May 4",NYM,@,DET,L,0.0,2.0,9.0,16-16,2.0,6.0,Rodríguez,Verlander,Lange,2.1,D,18369.0,.93,-3,,10.3,70.0,168.7729507,0.0,,13.0,0.07407407407407407
"Friday, May 5",NYM,Home,COL,W,1.0,0.0,9.0,17-16,2.0,5.0,Senga,Senzatela,Ottavino,2.1666666666666665,N,25854.0,.93,1,,11.1,80.0,206.00885818,0.1,,7.6,0.6296296296296297
"Saturday, May 6",NYM,Home,COL,L,2.0,5.0,9.0,17-17,2.0,6.0,Gomber,Megill,Johnson,2.6333333333333333,D,35692.0,1.04,-1,,12.2,72.0,346.00885818,0.0,,0.0,0.037037037037037035
"Sunday, May 7",NYM,Home,COL,L,6.0,13.0,9.0,17-18,2.0,7.0,Suter,Yacabonis,None,3.1,D,36501.0,1.00,-2,,15.6,57.0,346.00885818,0.0,,0.0,0.1111111111111111
"Tuesday, May 9",NYM,@,CIN,L,6.0,7.0,9.0,17-19,3.0,8.0,Weaver,Peterson,Díaz,2.9333333333333336,N,14065.0,.93,-3,,18.3,90.0,237.65726460000002,0.0,,0.0,0.1111111111111111
"Wednesday, May 10",NYM,@,CIN,W,2.0,1.0,9.0,18-19,3.0,7.0,Verlander,Greene,Robertson,2.5833333333333335,N,14515.0,.88,1,,14.4,70.0,277.6572646,0.0,,13.0,0.037037037037037035
"Thursday, May 11",NYM,@,CIN,L,0.0,5.0,9.0,18-20,4.0,7.5,Lively,Senga,Herget,2.45,D,14855.0,.94,-1,,12.8,87.0,237.65726460000002,0.0,,0.0,0.1111111111111111
"Friday, May 12",NYM,@,WSN,W,3.0,2.0,9.0,19-20,3.0,6.5,Megill,Edwards,Smith,3.1666666666666665,N,31904.0,.93,1,,18.3,78.0,161.05180647,0.0,,9.4,0.07407407407407407
"Saturday, May 13",NYM,@,WSN,L,2.0,3.0,9.0,19-21,3.0,6.5,Harvey,Leone,Finnegan,2.5,D,24336.0,1.00,-1,,22.2,73.0,161.05180647,0.0,,9.4,0.14814814814814814
"Sunday, May 14",NYM,@,WSN,W,8.0,2.0,9.0,20-21,3.0,5.5,Scherzer,Irvin,None,2.966666666666667,D,21507.0,.99,1,,18.9,87.0,321.05180647,0.0,,13.0,0.14814814814814814
"Monday, May 15",NYM,@,WSN,L,3.0,10.0,9.0,20-22,4.0,6.5,Corbin,Peterson,None,2.5666666666666664,D,15220.0,1.02,-1,,21.1,49.0,31.05180647,0.0,,5.4,0.14814814814814814
"Tuesday, May 16",NYM,Home,TBR,L,5.0,8.0,9.0,20-23,4.0,6.5,Chirinos,Verlander,None,2.8166666666666664,N,28296.0,.86,-2,,19.4,33.0,256.00885818,0.0,,16.6,0.037037037037037035
"Wednesday, May 17",NYM,Home,TBR,W-wo,8.0,7.0,10.0,21-23,3.0,6.5,Robertson,Fairbanks,None,3.183333333333333,N,29695.0,.85,1,,21.7,51.0,256.00885818,0.0,,20.5,0.1111111111111111
"Thursday, May 18",NYM,Home,TBR,W,3.0,2.0,9.0,22-23,3.0,6.0,Megill,Littell,Robertson,2.3666666666666667,D,29946.0,.89,2,,12.8,31.0,316.00885818,0.0,,7.6,0.037037037037037035
"Friday, May 19",NYM,Home,CLE,W-wo,10.0,9.0,10.0,23-23,3.0,6.0,Smith,Clase,None,3.1333333333333333,N,35010.0,.90,3,,12.2,72.0,166.00885818,0.0,,13.0,0.037037037037037035
"Tuesday, May 23",NYM,@,CHC,L,2.0,7.0,9.0,25-24,2.0,4.5,Smyly,Megill,None,2.7666666666666666,N,35958.0,1.16,-1,,20.6,36.0,52.38427116,0.0,,13.0,0.037037037037037035
"Wednesday, May 24",NYM,@,CHC,L,2.0,4.0,9.0,25-25,2.0,5.5,Stroman,Senga,Leiter,2.3166666666666664,N,33636.0,1.10,-2,,20.0,45.0,92.38427116,0.0,,11.2,0.037037037037037035
"Thursday, May 25",NYM,@,CHC,W,10.0,1.0,9.0,26-25,2.0,5.5,Carrasco,Hendricks,None,2.716666666666667,N,35446.0,1.04,1,,13.3,55.0,352.38427116,0.0,,16.6,0.1111111111111111
"Friday, May 26",NYM,@,COL,W,5.0,2.0,9.0,27-25,2.0,4.5,Scherzer,Seabold,Ottavino,2.7666666666666666,N,30288.0,1.14,2,,17.9,52.0,121.037509228,0.0,,20.4,0.1111111111111111
"Saturday, May 27",NYM,@,COL,L,7.0,10.0,9.0,27-26,2.0,4.5,Lawrence,Brigham,Johnson,2.966666666666667,N,36874.0,1.20,-1,,16.0,64.0,110.037509228,0.0,,24.1,0.2962962962962963
"Sunday, May 28",NYM,@,COL,L,10.0,11.0,9.0,27-27,3.0,5.5,Lambert,Nogosek,None,2.95,D,47471.0,1.19,-2,,19.0,37.0,137.037509228,0.3,,18.5,0.25925925925925924
"Tuesday, May 30",NYM,Home,PHI,W,2.0,0.0,9.0,28-27,2.0,4.0,Senga,Suárez,Robertson,2.3333333333333335,N,36236.0,1.14,1,,16.1,62.0,56.008858180000004,0.0,,14.8,0.037037037037037035
"Wednesday, May 31",NYM,Home,PHI,W,4.0,1.0,9.0,29-27,2.0,4.0,Carrasco,Nola,Robertson,2.4833333333333334,N,39641.0,1.21,2,,14.4,75.0,76.00885818,0.0,,9.4,0.037037037037037035
"Thursday, Jun 1",NYM,Home,PHI,W,4.0,2.0,9.0,30-27,2.0,3.5,Scherzer,Walker,Smith,2.533333333333333,D,38302.0,1.24,3,,17.2,75.0,176.00885818,0.0,,5.4,0.037037037037037035
"Friday, Jun 2",NYM,Home,TOR,L,0.0,3.0,9.0,30-28,2.0,3.5,Bassitt,Verlander,Romano,2.6,N,42637.0,1.15,-1,,20.0,65.0,346.00885818,0.0,,0.0,0.037037037037037035
"Saturday, Jun 3",NYM,Home,TOR,L,1.0,2.0,9.0,30-29,3.0,4.5,Pearson,Robertson,Swanson,2.8,D,37704.0,1.13,-2,,20.6,61.0,26.00885818,0.0,,11.2,0.07407407407407407
"Sunday, Jun 4",NYM,Home,TOR,L,4.0,6.0,9.0,30-30,3.0,5.5,Pearson,Leone,Romano,2.783333333333333,D,42169.0,1.07,-3,,14.4,70.0,46.008858180000004,0.0,,25.9,0.1111111111111111
"Tuesday, Jun 6",NYM,@,ATL,L,4.0,6.0,9.0,30-31,3.0,6.5,Elder,Smith,Iglesias,2.6333333333333333,N,37365.0,1.19,-4,,22.2,84.0,32.35312999999999,0.0,,7.6,0.1111111111111111
"Wednesday, Jun 7",NYM,@,ATL,L,5.0,7.0,9.0,30-32,3.0,7.5,Anderson,Raley,Minter,2.9,N,40178.0,1.05,-5,,20.6,96.0,202.35313,0.0,,5.4,0.037037037037037035
