Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Friday, Apr 21",TOR,@,NYY,W,6.0,1.0,9.0,12-8,3.0,5.0,Kikuchi,Germán,None,2.5,N,39025.0,1.07,1,,9.8,76.0,67.38233316,0.0,,11.9,0.07407407407407407
"Saturday, Apr 22",TOR,@,NYY,L-wo,2.0,3.0,9.0,12-9,4.0,6.0,Cordero,Romano,None,2.5833333333333335,D,43223.0,1.09,-1,,13.3,77.0,344.38233316000003,0.0,,18.4,0.1111111111111111
"Sunday, Apr 23",TOR,@,NYY,W,5.0,1.0,9.0,13-9,3.0,6.0,Gausman,Schmidt,None,2.3833333333333333,D,39293.0,1.06,1,,14.4,90.0,284.38233316000003,2.4,,0.0,0.3333333333333333
"Monday, Apr 24",TOR,Home,CHW,W,5.0,2.0,9.0,14-9,3.0,6.0,Bassitt,Lynn,Romano,2.6666666666666665,N,26293.0,1.00,2,,6.6,66.0,351.9095893,0.0,,10.1,0.1111111111111111
"Tuesday, Apr 25",TOR,Home,CHW,W,7.0,0.0,9.0,15-9,3.0,5.0,Berríos,Clevinger,None,2.4,N,28917.0,1.02,3,,5.7,56.0,156.9095893,0.0,,8.6,0.07407407407407407
"Wednesday, Apr 26",TOR,Home,CHW,W,8.0,0.0,9.0,16-9,3.0,4.0,Kikuchi,Kopech,None,2.533333333333333,D,35069.0,1.05,4,,5.5,80.0,234.9095893,0.0,,20.5,0.1111111111111111
"Friday, Apr 28",TOR,Home,SEA,W,3.0,2.0,9.0,17-9,3.0,4.5,Mayza,Gott,Romano,2.466666666666667,N,41414.0,1.08,5,,8.2,49.0,96.9095893,0.0,,20.2,0.037037037037037035
"Saturday, Apr 29",TOR,Home,SEA,W-wo,1.0,0.0,10.0,18-9,2.0,4.5,Swanson,Gott,None,2.35,D,41475.0,1.06,6,,9.4,88.0,117.9095893,1.7,,31.0,0.3333333333333333
"Sunday, Apr 30",TOR,Home,SEA,L,8.0,10.0,10.0,18-10,3.0,4.5,Sewald,Pop,Brash,3.1666666666666665,D,40158.0,1.07,-1,,9.8,86.0,181.9095893,0.0,,19.4,0.1111111111111111
"Monday, May 1",TOR,@,BOS,L-wo,5.0,6.0,9.0,18-11,3.0,5.0,Winckowski,Romano,None,2.7666666666666666,N,27438.0,1.14,-2,,12.2,97.0,65.82575904000001,2.8,,37.1,0.3333333333333333
"Tuesday, May 2",TOR,@,BOS,L,6.0,7.0,9.0,18-12,3.0,6.0,Bleier,Swanson,Winckowski,2.6333333333333333,N,27721.0,1.12,-3,,10.6,77.0,135.82575904,0.0,,13.0,0.07407407407407407
"Wednesday, May 3",TOR,@,BOS,L,3.0,8.0,9.0,18-13,3.0,7.0,Pivetta,Manoah,None,3.216666666666667,N,27963.0,1.07,-4,,9.4,83.0,185.82575904,0.0,,14.8,0.1111111111111111
"Thursday, May 4",TOR,@,BOS,L,5.0,11.0,9.0,18-14,4.0,8.0,Bello,Gausman,None,2.8833333333333333,N,30173.0,1.06,-5,,9.4,90.0,25.82575904,0.0,,25.9,0.14814814814814814
"Friday, May 5",TOR,@,PIT,W,4.0,0.0,9.0,19-14,4.0,8.0,Bassitt,Hill,None,2.4166666666666665,N,24810.0,.88,1,,7.2,80.0,243.42357570000001,0.0,,0.0,0.07407407407407407
