Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Saturday, Jun 24",ARI,@,SFG,L,6.0,7.0,9.0,46-32,1.0,up 1.5,Rogers,Kelly,Doval,2.65,D,34343.0,1.65,-2,,15.6,72.0,184.8480534,0.0,,25.9,0.07407407407407407
"Sunday, Jun 25",ARI,@,SFG,W,5.0,2.0,9.0,47-32,1.0,up 2.5,Nelson,DeSclafani,McGough,2.75,D,35766.0,1.64,1,,15.6,72.0,184.8480534,0.0,,27.7,0.07407407407407407
"Tuesday, Jun 27",ARI,Home,TBR,W,8.0,4.0,9.0,48-32,1.0,up 2.5,Gallen,Bradley,None,2.4333333333333336,N,23351.0,1.30,2,,41.7,4.0,260.2508321,0.0,,24.1,0.07407407407407407
"Wednesday, Jun 28",ARI,Home,TBR,L,2.0,3.0,9.0,48-33,1.0,up 2.5,Poche,McGough,Fairbanks,2.2,N,20858.0,1.29,-1,,38.9,8.0,260.2508321,0.0,,22.3,0.037037037037037035
"Thursday, Jun 29",ARI,Home,TBR,L,1.0,6.0,9.0,48-34,1.0,up 2.0,Chirinos,Pfaadt,None,2.6,D,22127.0,1.31,-2,,38.3,10.0,270.2508321,0.0,,20.5,0.037037037037037035
"Friday, Jun 30",ARI,@,LAA,W,6.0,2.0,9.0,49-34,1.0,up 2.0,Henry,Canning,None,2.783333333333333,N,34957.0,1.34,1,,21.7,63.0,135.82863453,0.0,,11.2,0.037037037037037035
"Saturday, Jul 1",ARI,@,LAA,W,3.0,1.0,9.0,50-34,1.0,up 3.0,Nelson,Bachman,McGough,2.6666666666666665,N,44472.0,1.33,2,,24.4,56.0,155.82863453,0.0,,13.0,0.037037037037037035
"Sunday, Jul 2",ARI,@,LAA,L,2.0,5.0,9.0,50-35,1.0,up 3.0,Detmers,Gallen,Estévez,2.35,D,29167.0,1.29,-1,,20.0,78.0,145.82863453,0.0,,14.8,0.037037037037037035
"Tuesday, Jul 4",ARI,Home,NYM,L,5.0,8.0,9.0,50-36,1.0,up 2.5,Scherzer,Castro,Robertson,3.0166666666666666,D,41670.0,1.33,-2,,42.8,8.0,260.2508321,0.0,,20.5,0.07407407407407407
"Wednesday, Jul 5",ARI,Home,NYM,L,1.0,2.0,9.0,50-37,1.0,up 1.5,Senga,Chafin,Robertson,2.6166666666666667,N,18152.0,1.42,-3,,43.3,7.0,280.2508321,0.0,,27.7,0.07407407407407407
