Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Wednesday, Jun 28",STL,Home,HOU,L,7.0,10.0,9.0,33-46,5.0,9.0,Martinez,Gallegos,Pressly,3.1666666666666665,N,41452.0,.19,-1,,23.9,64.0,297.30370856,0.0,,0.0,0.18518518518518517
"Thursday, Jun 29",STL,Home,HOU,L,0.0,14.0,9.0,33-47,5.0,9.5,France,Wainwright,None,2.8,N,42504.0,.14,-2,,28.3,61.0,107.30370855999999,0.0,,11.2,0.07407407407407407
"Sunday, Jul 2",STL,Home,NYY,W,5.0,1.0,9.0,35-48,5.0,9.5,Montgomery,Cole,None,2.6166666666666667,D,44676.0,.10,1,,22.8,94.0,67.30370855999999,0.0,,11.2,0.1111111111111111
"Monday, Jul 3",STL,@,MIA,L,4.0,5.0,9.0,35-49,5.0,10.5,Brazobán,Pallante,Puk,2.6166666666666667,N,19638.0,.13,-1,,26.7,87.0,231.8678115,0.0,,0.0,0.1111111111111111
"Tuesday, Jul 4",STL,@,MIA,L,2.0,15.0,9.0,35-50,5.0,11.5,Luzardo,Wainwright,None,3.0,D,16437.0,.11,-2,,28.3,82.0,231.8678115,0.0,,0.0,0.1111111111111111
"Wednesday, Jul 5",STL,@,MIA,L-wo,9.0,10.0,9.0,35-51,5.0,12.5,Puk,Hicks,None,3.1166666666666667,N,9911.0,.09,-3,,29.4,75.0,11.867811499999988,0.0,,7.6,0.1111111111111111
"Thursday, Jul 6",STL,@,MIA,W,3.0,0.0,9.0,36-51,5.0,12.5,Flaherty,Pérez,Hicks,2.7333333333333334,N,8763.0,.06,1,,29.4,75.0,351.8678115,0.0,,9.4,0.1111111111111111
"Friday, Jul 7",STL,@,CHW,L,7.0,8.0,9.0,36-52,5.0,12.5,Middleton,Leahy,Graveman,2.95,N,27569.0,.07,-1,,21.7,59.0,302.93932770000004,0.0,,11.2,0.07407407407407407
"Saturday, Jul 8",STL,@,CHW,W,3.0,0.0,9.0,37-52,5.0,12.5,Mikolas,Toussaint,Hicks,2.466666666666667,D,26560.0,.05,1,,22.2,64.0,322.93932770000004,0.0,,7.6,0.1111111111111111
"Sunday, Jul 9",STL,@,CHW,W,4.0,3.0,10.0,38-52,5.0,11.5,Romero,Middleton,None,2.716666666666667,D,29769.0,.06,2,,20.6,55.0,22.939327700000007,0.0,,7.6,0.037037037037037035
